video id,actor name,character name
7babc878-0ef2-11e5-a7b9-8438355b7e3a,"Annie Golden","Jeannie Ryan"
7babc878-0ef2-11e5-a7b9-8438355b7e3a,"Beverly D'Angelo","Sheila Franklin"
7babc878-0ef2-11e5-a7b9-8438355b7e3a,"Donnie Dacus","Woof"
7babc878-0ef2-11e5-a7b9-8438355b7e3a,"Dorsey Wright","Lafayette"
7babc878-0ef2-11e5-a7b9-8438355b7e3a,"Treat Williams","George Berger"
7bae58d7-0ef2-11e5-a098-8438355b7e3a,"Jonathan Winters","H.S."
7bae58d7-0ef2-11e5-a098-8438355b7e3a,"Julius Erving","unknown"
7bae58d7-0ef2-11e5-a098-8438355b7e3a,"M. Emmet Walsh","unknown"
7bae58d7-0ef2-11e5-a098-8438355b7e3a,"Margaret Avery","unknown"
7bae58d7-0ef2-11e5-a098-8438355b7e3a,"Stockard Channing","Mona Mondieu"
7bae5eb3-0ef2-11e5-bfd2-8438355b7e3a,"Henry Jones","Bike Salesman"
7bae5eb3-0ef2-11e5-bfd2-8438355b7e3a,"Jeff Corey","Sheriff Bledsoe"
7bae5eb3-0ef2-11e5-bfd2-8438355b7e3a,"Katharine Ross","Etta Place"
7bae5eb3-0ef2-11e5-bfd2-8438355b7e3a,"Robert Redford","The Sundance Kid"
7bae5eb3-0ef2-11e5-bfd2-8438355b7e3a,"Strother Martin","Percy Garris"
7bae6770-0ef2-11e5-b136-8438355b7e3a,"Arthur Lowe","unknown"
7bae6770-0ef2-11e5-b136-8438355b7e3a,"Helen Mirren","Patricia"
7bae6770-0ef2-11e5-b136-8438355b7e3a,"Malcolm McDowell","unknown"
7bae6770-0ef2-11e5-b136-8438355b7e3a,"Rachel Roberts","Gloria Rowe"
7bae6770-0ef2-11e5-b136-8438355b7e3a,"Ralph Richardson","unknown"
7bae6eca-0ef2-11e5-8040-8438355b7e3a,"Charles Durning","Lt. William Snyder"
7bae6eca-0ef2-11e5-8040-8438355b7e3a,"Harold Gould","Kid Twist"
7bae6eca-0ef2-11e5-8040-8438355b7e3a,"Paul Newman","Henry Gondorff"
7bae6eca-0ef2-11e5-8040-8438355b7e3a,"Robert Redford","Johnny Hooker"
7bae6eca-0ef2-11e5-8040-8438355b7e3a,"Robert Shaw","Lonnegan"
7bae7e23-0ef2-11e5-8cf5-8438355b7e3a,"Alec Guinness","Obi-Wan Kenobi"
7bae7e23-0ef2-11e5-8cf5-8438355b7e3a,"Carrie Fisher","Leia Organa"
7bae7e23-0ef2-11e5-8cf5-8438355b7e3a,"Harrison Ford","Han Solo"
7bae7e23-0ef2-11e5-8cf5-8438355b7e3a,"Mark Hamill","Luke Skywalker"
7bae7e23-0ef2-11e5-8cf5-8438355b7e3a,"Peter Cushing","Grand Moff Tarkin"
7bae8823-0ef2-11e5-9169-8438355b7e3a,"Janice Rule","unknown"
7bae8823-0ef2-11e5-9169-8438355b7e3a,"John Cromwell","unknown"
7bae8823-0ef2-11e5-9169-8438355b7e3a,"Ruth Nelson","unknown"
7bae8823-0ef2-11e5-9169-8438355b7e3a,"Shelley Duvall","Millie Lammoreaux"
7bae8823-0ef2-11e5-9169-8438355b7e3a,"Sissy Spacek","Pinky Rose"
7bae8d91-0ef2-11e5-aee9-8438355b7e3a,"Burgess Meredith","Mr. Hennessey"
7bae8d91-0ef2-11e5-aee9-8438355b7e3a,"Chevy Chase","Tony Carlson"
7bae8d91-0ef2-11e5-aee9-8438355b7e3a,"Eugene Roche","Archbishop Thorncrest"
7bae8d91-0ef2-11e5-aee9-8438355b7e3a,"Goldie Hawn","Gloria Mundy"
7bae8d91-0ef2-11e5-aee9-8438355b7e3a,"Rachel Roberts","Gerda Casswell"
7bae96ab-0ef2-11e5-834d-8438355b7e3a,"Christopher Gummer","Clay"
7bae96ab-0ef2-11e5-834d-8438355b7e3a,"George Stover","Steven Price"
7bae96ab-0ef2-11e5-834d-8438355b7e3a,"Johnny Walker","Rex"
7bae96ab-0ef2-11e5-834d-8438355b7e3a,"Marie Van Tassell","Susan"
7bae96ab-0ef2-11e5-834d-8438355b7e3a,"Tom Griffith","Sheriff Cinder"
7bae9dd1-0ef2-11e5-83d8-8438355b7e3a,"Alex Nicol","unknown"
7bae9dd1-0ef2-11e5-83d8-8438355b7e3a,"Joanna Kerns","unknown"
7bae9dd1-0ef2-11e5-83d8-8438355b7e3a,"Rod Arrants","unknown"
7baea191-0ef2-11e5-bed9-8438355b7e3a,"Jane Lapotaire","Christina Cunningham"
7baea191-0ef2-11e5-bed9-8438355b7e3a,"John Lawrence","Mason"
7baea191-0ef2-11e5-bed9-8438355b7e3a,"Ralph Arliss","Clive Cunningham"
7baea191-0ef2-11e5-bed9-8438355b7e3a,"Robert Powell","Giles Cunningham"
7baea191-0ef2-11e5-bed9-8438355b7e3a,"Robert Stephens","Sir Hugo Cunningham"
7baea782-0ef2-11e5-98d0-8438355b7e3a,"Caroline Munro","unknown"
7baea782-0ef2-11e5-98d0-8438355b7e3a,"Cy Grant","unknown"
7baea782-0ef2-11e5-98d0-8438355b7e3a,"Doug McClure","unknown"
7baea782-0ef2-11e5-98d0-8438355b7e3a,"Godfrey James","unknown"
7baea782-0ef2-11e5-98d0-8438355b7e3a,"Peter Cushing","unknown"
7baeadae-0ef2-11e5-b8fc-8438355b7e3a,"Al Pacino","Michael Corleone"
7baeadae-0ef2-11e5-b8fc-8438355b7e3a,"James Caan","Sonny Corleone"
7baeadae-0ef2-11e5-b8fc-8438355b7e3a,"John Cazale","Fredo Corleone"
7baeadae-0ef2-11e5-b8fc-8438355b7e3a,"Marlon Brando","Vito Corleone"
7baeadae-0ef2-11e5-b8fc-8438355b7e3a,"Robert Duvall","Tom Hagen"
7baec60f-0ef2-11e5-b06d-8438355b7e3a,"Cleavon Little","Bart"
7baec60f-0ef2-11e5-b06d-8438355b7e3a,"David Huddleston","Olson Johnson"
7baec60f-0ef2-11e5-b06d-8438355b7e3a,"Gene Wilder","Jim"
7baec60f-0ef2-11e5-b06d-8438355b7e3a,"Harvey Korman","Hedley Lamarr"
7baec60f-0ef2-11e5-b06d-8438355b7e3a,"John Hillerman","Howard Johnson"
7baee63d-0ef2-11e5-bc0c-8438355b7e3a,"Eric Idle","Sir Robin"
7baee63d-0ef2-11e5-bc0c-8438355b7e3a,"Graham Chapman","King Arthur"
7baee63d-0ef2-11e5-bc0c-8438355b7e3a,"John Cleese","Lancelot"
7baee63d-0ef2-11e5-bc0c-8438355b7e3a,"Terry Gilliam","Patsy"
7baee63d-0ef2-11e5-bc0c-8438355b7e3a,"Terry Jones","Bedivere"
7baf0561-0ef2-11e5-89db-8438355b7e3a,"Ellen Burstyn","Chris MacNeil"
7baf0561-0ef2-11e5-89db-8438355b7e3a,"Jason Miller","Damien Karras"
7baf0561-0ef2-11e5-89db-8438355b7e3a,"Kitty Winn","Sharon Spencer"
7baf0561-0ef2-11e5-89db-8438355b7e3a,"Lee J. Cobb","Lt. William Kinderman"
7baf0561-0ef2-11e5-89db-8438355b7e3a,"Max von Sydow","Lankester Merrin"
7baf1673-0ef2-11e5-9b2d-8438355b7e3a,"Brian Andrews","Tommy Doyle"
7baf1673-0ef2-11e5-9b2d-8438355b7e3a,"Donald Pleasence","Samuel Loomis"
7baf1673-0ef2-11e5-9b2d-8438355b7e3a,"Jamie Lee Curtis","Laurie Strode"
7baf1673-0ef2-11e5-9b2d-8438355b7e3a,"Nancy Kyes","Annie Brackett"
7baf1673-0ef2-11e5-9b2d-8438355b7e3a,"Nick Castle","The Shape"
7baf1dfa-0ef2-11e5-ae15-8438355b7e3a,"Brad Dourif","Billy Bibbit"
7baf1dfa-0ef2-11e5-ae15-8438355b7e3a,"Christopher Lloyd","Taber"
7baf1dfa-0ef2-11e5-ae15-8438355b7e3a,"Scatman Crothers","Turkle"
7baf1dfa-0ef2-11e5-ae15-8438355b7e3a,"Will Sampson","Chief Bromden"
7baf1dfa-0ef2-11e5-ae15-8438355b7e3a,"William Redfield","Dale Harding"
7baf2afd-0ef2-11e5-bb1a-8438355b7e3a,"Arnold Schwarzenegger","Joe Santo"
7baf2afd-0ef2-11e5-bb1a-8438355b7e3a,"Jeff Bridges","Craig Blake"
7baf2afd-0ef2-11e5-bb1a-8438355b7e3a,"Robert Englund","Franklin"
7baf2afd-0ef2-11e5-bb1a-8438355b7e3a,"Sally Field","Mary Tate Farnsworth"
7baf2afd-0ef2-11e5-bb1a-8438355b7e3a,"Scatman Crothers","William"
7baf31fd-0ef2-11e5-9b4f-8438355b7e3a,"Arnold Schwarzenegger","Hercules"
7baf31fd-0ef2-11e5-9b4f-8438355b7e3a,"Arnold Stang","Pretzie"
7baf31fd-0ef2-11e5-9b4f-8438355b7e3a,"Deborah Loomis","Helen Camden"
7baf31fd-0ef2-11e5-9b4f-8438355b7e3a,"Ernest Graves","Zeus"
7baf31fd-0ef2-11e5-9b4f-8438355b7e3a,"James Karen","Professor Camden"
7baf3f45-0ef2-11e5-95ac-8438355b7e3a,"Gene Wilder","Willy Wonka"
7baf3f45-0ef2-11e5-95ac-8438355b7e3a,"Jack Albertson","Grandpa Joe"
7baf3f45-0ef2-11e5-95ac-8438355b7e3a,"Leonard Stone","Mr. Beauregarde"
7baf3f45-0ef2-11e5-95ac-8438355b7e3a,"Peter Ostrum","Charlie Bucket"
7baf3f45-0ef2-11e5-95ac-8438355b7e3a,"Stephen Dunne","Stanley Kael"
7baf501c-0ef2-11e5-ac14-8438355b7e3a,"Barbara Rush","Sue McCready"
7baf501c-0ef2-11e5-ac14-8438355b7e3a,"Bob Crane","Charlie McCready"
7baf501c-0ef2-11e5-ac14-8438355b7e3a,"Joe Flynn","Cyrus Hershberger"
7baf501c-0ef2-11e5-ac14-8438355b7e3a,"Kathleen Cody","Wendy McCready"
7baf501c-0ef2-11e5-ac14-8438355b7e3a,"Kurt Russell","Bart"
7baf5c0c-0ef2-11e5-9f18-8438355b7e3a,"Bill Melendez","unknown"
7baf5c0c-0ef2-11e5-9f18-8438355b7e3a,"Duncan Watson","unknown"
7baf5c0c-0ef2-11e5-9f18-8438355b7e3a,"Gail Davis","unknown"
7baf5c0c-0ef2-11e5-9f18-8438355b7e3a,"Jackson Beck","unknown"
7baf5c0c-0ef2-11e5-9f18-8438355b7e3a,"Melanie Kohn","unknown"
7baf600a-0ef2-11e5-97f1-8438355b7e3a,"Al Freeman, Jr.","Charles Roberts"
7baf600a-0ef2-11e5-97f1-8438355b7e3a,"Brandon Smith","Surfer"
7baf600a-0ef2-11e5-97f1-8438355b7e3a,"Brent Spiner","Local"
7baf600a-0ef2-11e5-97f1-8438355b7e3a,"Noble Willingham","Grady"
7baf600a-0ef2-11e5-97f1-8438355b7e3a,"Patty Duke","Marlene Chambers"
7baf6582-0ef2-11e5-b8a5-8438355b7e3a,"Jack Cassidy","unknown"
7baf6582-0ef2-11e5-b8a5-8438355b7e3a,"Jim Backus","unknown"
7baf6582-0ef2-11e5-b8a5-8438355b7e3a,"Marge Champion","unknown"
7baf6582-0ef2-11e5-b8a5-8438355b7e3a,"Mickey Rooney","unknown"
7baf6582-0ef2-11e5-b8a5-8438355b7e3a,"Susan Saint James","unknown"
7baf6a82-0ef2-11e5-ad0b-8438355b7e3a,"Andy Pforsich","unknown"
7baf6a82-0ef2-11e5-ad0b-8438355b7e3a,"Ann Altieri","unknown"
7baf6a82-0ef2-11e5-ad0b-8438355b7e3a,"Erin Sullivan","unknown"
7baf6a82-0ef2-11e5-ad0b-8438355b7e3a,"Glenn Gilger","unknown"
7baf6a82-0ef2-11e5-ad0b-8438355b7e3a,"Pamelyn Ferdin","unknown"
7baf6fb3-0ef2-11e5-8d1d-8438355b7e3a,"Dave Goelz","Pig"
7baf6fb3-0ef2-11e5-8d1d-8438355b7e3a,"Frank Oz","Miss Piggy"
7baf6fb3-0ef2-11e5-8d1d-8438355b7e3a,"Jerry Nelson","Floyd Pepper"
7baf6fb3-0ef2-11e5-8d1d-8438355b7e3a,"Jim Henson","Kermit the Frog"
7baf6fb3-0ef2-11e5-8d1d-8438355b7e3a,"Richard Hunt","Scooter"
7baf81de-0ef2-11e5-8f68-8438355b7e3a,"Helen Reddy","Nora"
7baf81de-0ef2-11e5-8f68-8438355b7e3a,"Jim Dale","Dr. Terminus"
7baf81de-0ef2-11e5-8f68-8438355b7e3a,"Mickey Rooney","Lampie"
7baf81de-0ef2-11e5-8f68-8438355b7e3a,"Red Buttons","Hoagy"
7baf81de-0ef2-11e5-8f68-8438355b7e3a,"Shelley Winters","Lena Gogan"
7baf8fee-0ef2-11e5-987f-8438355b7e3a,"Barbara Harris","unknown"
7baf8fee-0ef2-11e5-987f-8438355b7e3a,"Iris Adrian","unknown"
7baf8fee-0ef2-11e5-987f-8438355b7e3a,"Jodie Foster","Annabel Andrews"
7baf8fee-0ef2-11e5-987f-8438355b7e3a,"John Astin","unknown"
7baf8fee-0ef2-11e5-987f-8438355b7e3a,"Sparky Marcus","unknown"
7baf96cc-0ef2-11e5-8927-8438355b7e3a,"Donald Pleasence","Lucas Deranian"
7baf96cc-0ef2-11e5-8927-8438355b7e3a,"Eddie Albert","Jason O\'Day"
7baf96cc-0ef2-11e5-8927-8438355b7e3a,"Ike Eisenmann","Tony Malone"
7baf96cc-0ef2-11e5-8927-8438355b7e3a,"Kim Richards","Tia Malone"
7baf96cc-0ef2-11e5-8927-8438355b7e3a,"Ray Milland","Aristotle Bolt"
7bafa223-0ef2-11e5-97bc-8438355b7e3a,"Helen Hayes","Mrs. Steinmetz"
7bafa223-0ef2-11e5-97bc-8438355b7e3a,"John McIntire","Mr. Judson"
7bafa223-0ef2-11e5-97bc-8438355b7e3a,"Keenan Wynn","Alonzo Hawk"
7bafa223-0ef2-11e5-97bc-8438355b7e3a,"Ken Berry","Willoughby Whitfield"
7bafa223-0ef2-11e5-97bc-8438355b7e3a,"Stefanie Powers","Nicole Harris"
7bafb4ba-0ef2-11e5-8a41-8438355b7e3a,"Bob Fosse","The Snake"
7bafb4ba-0ef2-11e5-8a41-8438355b7e3a,"Gene Wilder","The Fox"
7bafb4ba-0ef2-11e5-8a41-8438355b7e3a,"Joss Ackland","The King"
7bafb4ba-0ef2-11e5-8a41-8438355b7e3a,"Richard Kiley","The Pilot"
7bafb4ba-0ef2-11e5-8a41-8438355b7e3a,"Victor Spinetti","The Historian"
7bafbab3-0ef2-11e5-88f1-8438355b7e3a,"Debbie Reynolds","Charlotte A. Cavatica"
7bafbab3-0ef2-11e5-88f1-8438355b7e3a,"Henry Gibson","unknown"
7bafbab3-0ef2-11e5-88f1-8438355b7e3a,"Martha Scott","unknown"
7bafbab3-0ef2-11e5-88f1-8438355b7e3a,"Pamelyn Ferdin","unknown"
7bafbab3-0ef2-11e5-88f1-8438355b7e3a,"Paul Lynde","Templeton"
7bafc040-0ef2-11e5-88d0-8438355b7e3a,"Brian Bedford","Robin Hood"
7bafc040-0ef2-11e5-88d0-8438355b7e3a,"Pat Buttram","Sheriff of Nottingham"
7bafc040-0ef2-11e5-88d0-8438355b7e3a,"Peter Ustinov","Prince John"
7bafc040-0ef2-11e5-88d0-8438355b7e3a,"Phil Harris","Little John"
7bafc040-0ef2-11e5-88d0-8438355b7e3a,"Terry-Thomas","Sir Hiss"
7bafc7d4-0ef2-11e5-ab46-8438355b7e3a,"Angela Lansbury","Miss Price"
7bafc7d4-0ef2-11e5-ab46-8438355b7e3a,"David Tomlinson","Emelius"
7bafc7d4-0ef2-11e5-ab46-8438355b7e3a,"Roddy McDowall","Mr. Jelk"
7bafc7d4-0ef2-11e5-ab46-8438355b7e3a,"Sam Jaffe","Bookman"
7bafc7d4-0ef2-11e5-ab46-8438355b7e3a,"Tessie O'Shea","Mrs. Hobday"
7bafd859-0ef2-11e5-ad8f-8438355b7e3a,"Dean Clark","Berlioz"
7bafd859-0ef2-11e5-ad8f-8438355b7e3a,"Eva Gabor","Duchess"
7bafd859-0ef2-11e5-ad8f-8438355b7e3a,"Gary Dubin","Toulouse"
7bafd859-0ef2-11e5-ad8f-8438355b7e3a,"Liz English","Marie"
7bafd859-0ef2-11e5-ad8f-8438355b7e3a,"Phil Harris","Thomas O\'Malley"
7bafe385-0ef2-11e5-9029-8438355b7e3a,"Angelo Bardi","Le marchand"
7bafe385-0ef2-11e5-9029-8438355b7e3a,"Georges Atlas","Sénéchal"
7bafe385-0ef2-11e5-9029-8438355b7e3a,"Jacques Balutin","Le buveur"
7bafe385-0ef2-11e5-9029-8438355b7e3a,"Jacques Ciron","Visitor"
7bafe385-0ef2-11e5-9029-8438355b7e3a,"William Coryn","Johan"
7baff50f-0ef2-11e5-ab0b-8438355b7e3a,"Bob Newhart","Bernard"
7baff50f-0ef2-11e5-ab0b-8438355b7e3a,"Eva Gabor","Miss Bianca"
7baff50f-0ef2-11e5-ab0b-8438355b7e3a,"George Lindsey","Rabbit"
7baff50f-0ef2-11e5-ab0b-8438355b7e3a,"Geraldine Page","Madame Medusa"
7baff50f-0ef2-11e5-ab0b-8438355b7e3a,"Jim Jordan","Orville"
7bb01138-0ef2-11e5-9be2-8438355b7e3a,"George Cole","unknown"
7bb01138-0ef2-11e5-9be2-8438355b7e3a,"H. B. Halicki","unknown"
7bb01138-0ef2-11e5-9be2-8438355b7e3a,"Jerry Daugirda","unknown"
7bb01138-0ef2-11e5-9be2-8438355b7e3a,"Marion Busia","unknown"
7bb01138-0ef2-11e5-9be2-8438355b7e3a,"Ronald Halicki","unknown"
7bb01ea1-0ef2-11e5-9ea4-8438355b7e3a,"Billie Whitelaw","Mrs. Baylock"
7bb01ea1-0ef2-11e5-9ea4-8438355b7e3a,"David Warner","Keith Jennings"
7bb01ea1-0ef2-11e5-9ea4-8438355b7e3a,"Gregory Peck","Robert Thorn"
7bb01ea1-0ef2-11e5-9ea4-8438355b7e3a,"Holly Palance","Nanny"
7bb01ea1-0ef2-11e5-9ea4-8438355b7e3a,"Lee Remick","Katherine Thorn"
7bb0388f-0ef2-11e5-8174-8438355b7e3a,"David Early","Mr. Berman"
7bb0388f-0ef2-11e5-8174-8438355b7e3a,"David Emge","Stephen"
7bb0388f-0ef2-11e5-8174-8438355b7e3a,"Gaylen Ross","Francine"
7bb0388f-0ef2-11e5-8174-8438355b7e3a,"Ken Foree","Peter"
7bb0388f-0ef2-11e5-8174-8438355b7e3a,"Tom Savini","Motorcycle Raider #2"
7bb04c05-0ef2-11e5-ab4c-8438355b7e3a,"Bill Graham","unknown"
7bb04c05-0ef2-11e5-ab4c-8438355b7e3a,"Jimi Hendrix","unknown"
7bb04c05-0ef2-11e5-ab4c-8438355b7e3a,"Joan Baez","unknown"
7bb04c05-0ef2-11e5-ab4c-8438355b7e3a,"Richie Havens","unknown"
7bb04c05-0ef2-11e5-ab4c-8438355b7e3a,"Roger Daltrey","unknown"
7bb05ba3-0ef2-11e5-a47b-8438355b7e3a,"Ben Johnson","Sam the Lion"
7bb05ba3-0ef2-11e5-a47b-8438355b7e3a,"Cloris Leachman","Ruth Popper"
7bb05ba3-0ef2-11e5-a47b-8438355b7e3a,"Cybill Shepherd","Jacy Farrow"
7bb05ba3-0ef2-11e5-a47b-8438355b7e3a,"Jeff Bridges","Duane Jackson"
7bb05ba3-0ef2-11e5-a47b-8438355b7e3a,"Timothy Bottoms","Sonny Crawford"
7bb06478-0ef2-11e5-8b73-8438355b7e3a,"Bruce Dern","unknown"
7bb06478-0ef2-11e5-8b73-8438355b7e3a,"Gig Young","unknown"
7bb06478-0ef2-11e5-8b73-8438355b7e3a,"Jane Fonda","Gloria Beatty"
7bb06478-0ef2-11e5-8b73-8438355b7e3a,"Michael Sarrazin","unknown"
7bb06478-0ef2-11e5-8b73-8438355b7e3a,"Susannah York","unknown"
7bb06c3d-0ef2-11e5-9f24-8438355b7e3a,"Bruce Dern","Bob Hyde"
7bb06c3d-0ef2-11e5-9f24-8438355b7e3a,"Jane Fonda","Sally Hyde"
7bb06c3d-0ef2-11e5-9f24-8438355b7e3a,"Jon Voight","Luke Martin"
7bb06c3d-0ef2-11e5-9f24-8438355b7e3a,"Penelope Milford","Viola Munson"
7bb06c3d-0ef2-11e5-9f24-8438355b7e3a,"Robert Carradine","unknown"
7bb07435-0ef2-11e5-b3cd-8438355b7e3a,"Al Pacino","Bobby Deerfield"
7bb07435-0ef2-11e5-b3cd-8438355b7e3a,"Anny Duperey","unknown"
7bb07435-0ef2-11e5-b3cd-8438355b7e3a,"Jaime Sánchez Fernández","unknown"
7bb07435-0ef2-11e5-b3cd-8438355b7e3a,"Marthe Keller","unknown"
7bb07435-0ef2-11e5-b3cd-8438355b7e3a,"Romolo Valli","unknown"
7bb07b00-0ef2-11e5-b6c3-8438355b7e3a,"Frank de Kova","unknown"
7bb07b00-0ef2-11e5-b6c3-8438355b7e3a,"Jamie Farr","unknown"
7bb07b00-0ef2-11e5-b6c3-8438355b7e3a,"Lillian Adams","unknown"
7bb07b00-0ef2-11e5-b6c3-8438355b7e3a,"Michael Brandon","unknown"
7bb07b00-0ef2-11e5-b6c3-8438355b7e3a,"Robert Easton","unknown"
7bb083a3-0ef2-11e5-93e0-8438355b7e3a,"Goldie Hawn","Toni Simmons"
7bb083a3-0ef2-11e5-93e0-8438355b7e3a,"Ingrid Bergman","Stephanie Dickinson"
7bb083a3-0ef2-11e5-93e0-8438355b7e3a,"Irene Hervey","Mrs. Durant"
7bb083a3-0ef2-11e5-93e0-8438355b7e3a,"Jack Weston","Harvey Greenfield"
7bb083a3-0ef2-11e5-93e0-8438355b7e3a,"Walter Matthau","Julian Winston"
7bb098a8-0ef2-11e5-be69-8438355b7e3a,"Barry Nelson","unknown"
7bb098a8-0ef2-11e5-be69-8438355b7e3a,"Carol Burnett","Tillie"
7bb098a8-0ef2-11e5-be69-8438355b7e3a,"Geraldine Page","unknown"
7bb098a8-0ef2-11e5-be69-8438355b7e3a,"Rene Auberjonois","unknown"
7bb098a8-0ef2-11e5-be69-8438355b7e3a,"Walter Matthau","Pete"
7bb09eca-0ef2-11e5-ab31-8438355b7e3a,"Allen Garfield","Bernie Moran"
7bb09eca-0ef2-11e5-ab31-8438355b7e3a,"Cindy Williams","Ann"
7bb09eca-0ef2-11e5-ab31-8438355b7e3a,"Frederic Forrest","Mark"
7bb09eca-0ef2-11e5-ab31-8438355b7e3a,"Gene Hackman","Harry Caul"
7bb09eca-0ef2-11e5-ab31-8438355b7e3a,"John Cazale","Stanley"
7bb0b107-0ef2-11e5-b2ce-8438355b7e3a,"Danny Freedman","Mona"
7bb0b107-0ef2-11e5-b2ce-8438355b7e3a,"Larry Perkins","Screwdriver"
7bb0b107-0ef2-11e5-b2ce-8438355b7e3a,"Michael Greer","Queenie"
7bb0b107-0ef2-11e5-b2ce-8438355b7e3a,"Wendell Burton","Smitty"
7bb0b107-0ef2-11e5-b2ce-8438355b7e3a,"Zooey Hall","Rocky"
7bb0cacf-0ef2-11e5-9c50-8438355b7e3a,"Geraldine Chaplin","Opal"
7bb0cacf-0ef2-11e5-9c50-8438355b7e3a,"Keith Carradine","Tom Frank"
7bb0cacf-0ef2-11e5-9c50-8438355b7e3a,"Ned Beatty","Delbert Reese"
7bb0cacf-0ef2-11e5-9c50-8438355b7e3a,"Scott Glenn","Pfc. Glenn Kelly"
7bb0cacf-0ef2-11e5-9c50-8438355b7e3a,"Shelley Duvall","L. A. Joan"
7bb0f047-0ef2-11e5-be36-8438355b7e3a,"Barbra Streisand","Katie Morosky"
7bb0f047-0ef2-11e5-be36-8438355b7e3a,"Bradford Dillman","J.J."
7bb0f047-0ef2-11e5-be36-8438355b7e3a,"Herb Edelman","Bill Verso"
7bb0f047-0ef2-11e5-be36-8438355b7e3a,"Lois Chiles","Carol Ann"
7bb0f047-0ef2-11e5-be36-8438355b7e3a,"Robert Redford","Hubbell"
7bb10cb5-0ef2-11e5-9f66-8438355b7e3a,"Dori Brenner","unknown"
7bb10cb5-0ef2-11e5-9f66-8438355b7e3a,"Joanne Woodward","Rita Walden"
7bb10cb5-0ef2-11e5-9f66-8438355b7e3a,"Martin Balsam","unknown"
7bb10cb5-0ef2-11e5-9f66-8438355b7e3a,"Sylvia Sidney","unknown"
7bb10cb5-0ef2-11e5-9f66-8438355b7e3a,"Tresa Hughes","unknown"
7bb11640-0ef2-11e5-a7ee-8438355b7e3a,"Diana Muldaur","unknown"
7bb11640-0ef2-11e5-a7ee-8438355b7e3a,"Jenny Sullivan","unknown"
7bb11640-0ef2-11e5-a7ee-8438355b7e3a,"John Ritter","Rider"
7bb11640-0ef2-11e5-a7ee-8438355b7e3a,"Uta Hagen","unknown"
7bb11640-0ef2-11e5-a7ee-8438355b7e3a,"Victor French","unknown"
7bb122c7-0ef2-11e5-8502-8438355b7e3a,"Christopher Plummer","Sherlock Holmes"
7bb122c7-0ef2-11e5-8502-8438355b7e3a,"David Hemmings","Inspector Foxborough"
7bb122c7-0ef2-11e5-8502-8438355b7e3a,"Frank Finlay","Inspector Lestrade"
7bb122c7-0ef2-11e5-8502-8438355b7e3a,"James Mason","Dr. Watson"
7bb122c7-0ef2-11e5-8502-8438355b7e3a,"Susan Clark","Mary Kelly"
7bb12e87-0ef2-11e5-8a45-8438355b7e3a,"Andy Romano","unknown"
7bb12e87-0ef2-11e5-8a45-8438355b7e3a,"Ellen Geer","unknown"
7bb12e87-0ef2-11e5-8a45-8438355b7e3a,"Harry Northup","unknown"
7bb12e87-0ef2-11e5-8a45-8438355b7e3a,"Matt Dillon","Richie"
7bb12e87-0ef2-11e5-8a45-8438355b7e3a,"Michael Eric Kramer","unknown"
7bb13a4c-0ef2-11e5-8393-8438355b7e3a,"Chantal Mercier","unknown"
7bb13a4c-0ef2-11e5-8393-8438355b7e3a,"Jean-François Stévenin","unknown"
7bb13a4c-0ef2-11e5-8393-8438355b7e3a,"Nicole Félix","unknown"
7bb13a4c-0ef2-11e5-8393-8438355b7e3a,"Tania Torrens","unknown"
7bb13a4c-0ef2-11e5-8393-8438355b7e3a,"Virginie Thévenet","unknown"
7bb14b40-0ef2-11e5-9a56-8438355b7e3a,"Arthur Hill","Richard King"
7bb14b40-0ef2-11e5-9a56-8438355b7e3a,"Diane Lane","Lauren King"
7bb14b40-0ef2-11e5-9a56-8438355b7e3a,"Laurence Olivier","Julius"
7bb14b40-0ef2-11e5-9a56-8438355b7e3a,"Sally Kellerman","Kay King"
7bb14b40-0ef2-11e5-9a56-8438355b7e3a,"Thelonious Bernard","Daniel Michon"
7bb163d1-0ef2-11e5-a75a-8438355b7e3a,"George Segal","unknown"
7bb163d1-0ef2-11e5-a75a-8438355b7e3a,"Helen Hunt","Tracy Calder"
7bb163d1-0ef2-11e5-a75a-8438355b7e3a,"Henry Fonda","unknown"
7bb163d1-0ef2-11e5-a75a-8438355b7e3a,"Richard Widmark","unknown"
7bb163d1-0ef2-11e5-a75a-8438355b7e3a,"Timothy Bottoms","unknown"
7bb16d3a-0ef2-11e5-afdb-8438355b7e3a,"Bradford Dillman","unknown"
7bb16d3a-0ef2-11e5-afdb-8438355b7e3a,"Dick Miller","unknown"
7bb16d3a-0ef2-11e5-afdb-8438355b7e3a,"Heather Menzies","unknown"
7bb16d3a-0ef2-11e5-afdb-8438355b7e3a,"Keenan Wynn","unknown"
7bb16d3a-0ef2-11e5-afdb-8438355b7e3a,"Kevin McCarthy","unknown"
7bb174e3-0ef2-11e5-b33f-8438355b7e3a,"Ann Prentiss","unknown"
7bb174e3-0ef2-11e5-b33f-8438355b7e3a,"Elliott Gould","unknown"
7bb174e3-0ef2-11e5-b33f-8438355b7e3a,"George Segal","unknown"
7bb174e3-0ef2-11e5-b33f-8438355b7e3a,"Gwen Welles","unknown"
7bb174e3-0ef2-11e5-b33f-8438355b7e3a,"Marc Cavell","unknown"
7bb184f0-0ef2-11e5-ad79-8438355b7e3a,"Dick Miller","unknown"
